"  Pendulum"
"MEA_ANGLE_1: VARIABLE_CLASS/1"

"Time      "	"MEA_ANGLE_1.Q"
2.630000e-01	2.075861e+01
2.640000e-01	2.069183e+01
2.650000e-01	2.062485e+01
2.660000e-01	2.055767e+01
2.670000e-01	2.049030e+01
2.680000e-01	2.042273e+01
2.690000e-01	2.035496e+01
2.700000e-01	2.028700e+01
2.710000e-01	2.021884e+01
2.720000e-01	2.015049e+01
2.730000e-01	2.008195e+01
2.740000e-01	2.001321e+01
2.750000e-01	1.994428e+01
2.760000e-01	1.987516e+01
2.770000e-01	1.980585e+01
2.780000e-01	1.973635e+01
2.790000e-01	1.966665e+01
2.800000e-01	1.959677e+01
2.810000e-01	1.952670e+01
2.820000e-01	1.945644e+01
2.830000e-01	1.938600e+01
2.840000e-01	1.931537e+01
2.850000e-01	1.924455e+01
2.860000e-01	1.917355e+01
2.870000e-01	1.910236e+01
2.880000e-01	1.903099e+01
2.890000e-01	1.895944e+01
2.900000e-01	1.888770e+01
2.910000e-01	1.881578e+01
2.920000e-01	1.874368e+01
2.930000e-01	1.867140e+01
2.940000e-01	1.859894e+01
2.950000e-01	1.852630e+01
2.960000e-01	1.845348e+01
2.970000e-01	1.838049e+01
2.980000e-01	1.830731e+01
2.990000e-01	1.823396e+01
3.000000e-01	1.816044e+01
3.010000e-01	1.808674e+01
3.020000e-01	1.801286e+01
3.030000e-01	1.793882e+01
3.040000e-01	1.786459e+01
3.050000e-01	1.779020e+01
3.060000e-01	1.771563e+01
3.070000e-01	1.764090e+01
3.080000e-01	1.756599e+01
3.090000e-01	1.749091e+01
3.100000e-01	1.741567e+01
3.110000e-01	1.734026e+01
3.120000e-01	1.726467e+01
3.130000e-01	1.718893e+01
3.140000e-01	1.711301e+01
3.150000e-01	1.703693e+01
3.160000e-01	1.696069e+01
3.170000e-01	1.688428e+01
3.180000e-01	1.680771e+01
3.190000e-01	1.673098e+01
3.200000e-01	1.665408e+01
3.210000e-01	1.657703e+01
3.220000e-01	1.649981e+01
3.230000e-01	1.642243e+01
3.240000e-01	1.634490e+01
3.250000e-01	1.626721e+01
3.260000e-01	1.618936e+01
3.270000e-01	1.611135e+01
3.280000e-01	1.603319e+01
3.290000e-01	1.595487e+01
3.300000e-01	1.587640e+01
3.310000e-01	1.579777e+01
3.320000e-01	1.571899e+01
3.330000e-01	1.564006e+01
3.340000e-01	1.556098e+01
3.350000e-01	1.548174e+01
3.360000e-01	1.540236e+01
3.370000e-01	1.532283e+01
3.380000e-01	1.524314e+01
3.390000e-01	1.516332e+01
3.400000e-01	1.508334e+01
3.410000e-01	1.500322e+01
3.420000e-01	1.492295e+01
3.430000e-01	1.484254e+01
3.440000e-01	1.476198e+01
3.450000e-01	1.468128e+01
3.460000e-01	1.460044e+01
3.470000e-01	1.451946e+01
3.480000e-01	1.443833e+01
3.490000e-01	1.435707e+01
3.500000e-01	1.427566e+01
3.510000e-01	1.419412e+01
3.520000e-01	1.411244e+01
3.530000e-01	1.403062e+01
3.540000e-01	1.394867e+01
3.550000e-01	1.386658e+01
3.560000e-01	1.378436e+01
3.570000e-01	1.370200e+01
3.580000e-01	1.361951e+01
3.590000e-01	1.353689e+01
3.600000e-01	1.345413e+01
3.610000e-01	1.337125e+01
3.620000e-01	1.328823e+01
3.630000e-01	1.320509e+01
3.640000e-01	1.312182e+01
3.650000e-01	1.303842e+01
3.660000e-01	1.295489e+01
3.670000e-01	1.287124e+01
3.680000e-01	1.278746e+01
3.690000e-01	1.270356e+01
3.700000e-01	1.261953e+01
3.710000e-01	1.253538e+01
3.720000e-01	1.245111e+01
3.730000e-01	1.236672e+01
3.740000e-01	1.228221e+01
3.750000e-01	1.219758e+01
3.760000e-01	1.211283e+01
3.770000e-01	1.202796e+01
3.780000e-01	1.194298e+01
3.790000e-01	1.185787e+01
3.800000e-01	1.177266e+01
3.810000e-01	1.168733e+01
3.820000e-01	1.160188e+01
3.830000e-01	1.151632e+01
3.840000e-01	1.143065e+01
3.850000e-01	1.134487e+01
3.860000e-01	1.125898e+01
3.870000e-01	1.117298e+01
3.880000e-01	1.108686e+01
3.890000e-01	1.100065e+01
3.900000e-01	1.091432e+01
3.910000e-01	1.082789e+01
3.920000e-01	1.074135e+01
3.930000e-01	1.065471e+01
3.940000e-01	1.056796e+01
3.950000e-01	1.048111e+01
3.960000e-01	1.039416e+01
3.970000e-01	1.030710e+01
3.980000e-01	1.021995e+01
3.990000e-01	1.013270e+01
4.000000e-01	1.004534e+01
4.010000e-01	9.957893e+00
4.020000e-01	9.870345e+00
4.030000e-01	9.782701e+00
4.040000e-01	9.694962e+00
4.050000e-01	9.607127e+00
4.060000e-01	9.519200e+00
4.070000e-01	9.431179e+00
4.080000e-01	9.343066e+00
4.090000e-01	9.254862e+00
4.100000e-01	9.166568e+00
4.110000e-01	9.078184e+00
4.120000e-01	8.989711e+00
4.130000e-01	8.901151e+00
4.140000e-01	8.812504e+00
4.150000e-01	8.723770e+00
4.160000e-01	8.634952e+00
4.170000e-01	8.546049e+00
4.180000e-01	8.457062e+00
4.190000e-01	8.367993e+00
4.200000e-01	8.278842e+00
4.210000e-01	8.189611e+00
4.220000e-01	8.100299e+00
4.230000e-01	8.010908e+00
4.240000e-01	7.921439e+00
4.250000e-01	7.831892e+00
4.260000e-01	7.742269e+00
4.270000e-01	7.652570e+00
4.280000e-01	7.562796e+00
4.290000e-01	7.472948e+00
4.300000e-01	7.383028e+00
4.310000e-01	7.293035e+00
4.320000e-01	7.202970e+00
4.330000e-01	7.112835e+00
4.340000e-01	7.022631e+00
4.350000e-01	6.932358e+00
4.360000e-01	6.842017e+00
4.370000e-01	6.751609e+00
4.380000e-01	6.661136e+00
4.390000e-01	6.570597e+00
4.400000e-01	6.479993e+00
4.410000e-01	6.389327e+00
4.420000e-01	6.298597e+00
4.430000e-01	6.207806e+00
4.440000e-01	6.116955e+00
4.450000e-01	6.026043e+00
4.460000e-01	5.935073e+00
4.470000e-01	5.844044e+00
4.480000e-01	5.752958e+00
4.490000e-01	5.661816e+00
4.500000e-01	5.570619e+00
4.510000e-01	5.479366e+00
4.520000e-01	5.388061e+00
4.530000e-01	5.296702e+00
4.540000e-01	5.205292e+00
4.550000e-01	5.113830e+00
4.560000e-01	5.022319e+00
4.570000e-01	4.930758e+00
4.580000e-01	4.839149e+00
4.590000e-01	4.747493e+00
4.600000e-01	4.655790e+00
4.610000e-01	4.564042e+00
4.620000e-01	4.472249e+00
4.630000e-01	4.380412e+00
4.640000e-01	4.288532e+00
4.650000e-01	4.196610e+00
4.660000e-01	4.104647e+00
4.670000e-01	4.012644e+00
4.680000e-01	3.920601e+00
4.690000e-01	3.828520e+00
4.700000e-01	3.736402e+00
4.710000e-01	3.644247e+00
4.720000e-01	3.552056e+00
4.730000e-01	3.459830e+00
4.740000e-01	3.367571e+00
4.750000e-01	3.275278e+00
4.760000e-01	3.182954e+00
4.770000e-01	3.090598e+00
4.780000e-01	2.998212e+00
4.790000e-01	2.905796e+00
4.800000e-01	2.813352e+00
4.810000e-01	2.720881e+00
4.820000e-01	2.628382e+00
4.830000e-01	2.535858e+00
4.840000e-01	2.443309e+00
4.850000e-01	2.350737e+00
4.860000e-01	2.258141e+00
4.870000e-01	2.165523e+00
4.880000e-01	2.072883e+00
4.890000e-01	1.980224e+00
4.900000e-01	1.887545e+00
4.910000e-01	1.794847e+00
4.920000e-01	1.702132e+00
4.930000e-01	1.609401e+00
4.940000e-01	1.516653e+00
4.950000e-01	1.423891e+00
4.960000e-01	1.331114e+00
4.970000e-01	1.238325e+00
4.980000e-01	1.145523e+00
4.990000e-01	1.052710e+00
5.000000e-01	9.598873e-01
5.010000e-01	8.670548e-01
5.020000e-01	7.742137e-01
5.030000e-01	6.813651e-01
5.040000e-01	5.885098e-01
5.050000e-01	4.956487e-01
5.060000e-01	4.027827e-01
5.070000e-01	3.099128e-01
5.080000e-01	2.170399e-01
5.090000e-01	1.241648e-01
5.100000e-01	3.128852e-02
5.110000e-01	-6.158807e-02
5.120000e-01	-1.544641e-01
5.130000e-01	-2.473385e-01
5.140000e-01	-3.402106e-01
5.150000e-01	-4.330793e-01
5.160000e-01	-5.259438e-01
5.170000e-01	-6.188031e-01
5.180000e-01	-7.116563e-01
5.190000e-01	-8.045026e-01
5.200000e-01	-8.973410e-01
5.210000e-01	-9.901705e-01
5.220000e-01	-1.082990e+00
5.230000e-01	-1.175800e+00
5.240000e-01	-1.268597e+00
5.250000e-01	-1.361383e+00
5.260000e-01	-1.454155e+00
5.270000e-01	-1.546912e+00
5.280000e-01	-1.639655e+00
5.290000e-01	-1.732381e+00
5.300000e-01	-1.825091e+00
5.310000e-01	-1.917782e+00
5.320000e-01	-2.010455e+00
5.330000e-01	-2.103108e+00
5.340000e-01	-2.195740e+00
5.350000e-01	-2.288351e+00
5.360000e-01	-2.380940e+00
5.370000e-01	-2.473505e+00
5.380000e-01	-2.566046e+00
5.390000e-01	-2.658561e+00
5.400000e-01	-2.751051e+00
5.410000e-01	-2.843514e+00
5.420000e-01	-2.935948e+00
5.430000e-01	-3.028354e+00
5.440000e-01	-3.120731e+00
5.450000e-01	-3.213076e+00
5.460000e-01	-3.305391e+00
5.470000e-01	-3.397673e+00
5.480000e-01	-3.489921e+00
5.490000e-01	-3.582136e+00
5.500000e-01	-3.674315e+00
5.510000e-01	-3.766458e+00
5.520000e-01	-3.858564e+00
5.530000e-01	-3.950633e+00
5.540000e-01	-4.042663e+00
5.550000e-01	-4.134653e+00
5.560000e-01	-4.226603e+00
5.570000e-01	-4.318511e+00
5.580000e-01	-4.410377e+00
5.590000e-01	-4.502200e+00
5.600000e-01	-4.593978e+00
5.610000e-01	-4.685712e+00
5.620000e-01	-4.777400e+00
5.630000e-01	-4.869041e+00
5.640000e-01	-4.960634e+00
5.650000e-01	-5.052179e+00
5.660000e-01	-5.143674e+00
5.670000e-01	-5.235119e+00
5.680000e-01	-5.326512e+00
5.690000e-01	-5.417854e+00
5.700000e-01	-5.509142e+00
5.710000e-01	-5.600376e+00
5.720000e-01	-5.691556e+00
5.730000e-01	-5.782680e+00
5.740000e-01	-5.873747e+00
5.750000e-01	-5.964757e+00
5.760000e-01	-6.055708e+00
5.770000e-01	-6.146600e+00
5.780000e-01	-6.237432e+00
5.790000e-01	-6.328203e+00
5.800000e-01	-6.418912e+00
5.810000e-01	-6.509558e+00
5.820000e-01	-6.600141e+00
5.830000e-01	-6.690658e+00
5.840000e-01	-6.781111e+00
5.850000e-01	-6.871497e+00
5.860000e-01	-6.961816e+00
5.870000e-01	-7.052066e+00
5.880000e-01	-7.142248e+00
5.890000e-01	-7.232360e+00
5.900000e-01	-7.322401e+00
5.910000e-01	-7.412371e+00
5.920000e-01	-7.502268e+00
5.930000e-01	-7.592091e+00
5.940000e-01	-7.681841e+00
5.950000e-01	-7.771515e+00
5.960000e-01	-7.861114e+00
5.970000e-01	-7.950635e+00
5.980000e-01	-8.040079e+00
5.990000e-01	-8.129444e+00
6.000000e-01	-8.218730e+00
6.010000e-01	-8.307935e+00
6.020000e-01	-8.397060e+00
6.030000e-01	-8.486102e+00
6.040000e-01	-8.575061e+00
6.050000e-01	-8.663937e+00
6.060000e-01	-8.752727e+00
6.070000e-01	-8.841433e+00
6.080000e-01	-8.930052e+00
6.090000e-01	-9.018584e+00
6.100000e-01	-9.107027e+00
6.110000e-01	-9.195382e+00
6.120000e-01	-9.283647e+00
6.130000e-01	-9.371821e+00
6.140000e-01	-9.459904e+00
6.150000e-01	-9.547895e+00
6.160000e-01	-9.635792e+00
6.170000e-01	-9.723595e+00
6.180000e-01	-9.811304e+00
6.190000e-01	-9.898916e+00
6.200000e-01	-9.986432e+00
6.210000e-01	-1.007385e+01
6.220000e-01	-1.016117e+01
6.230000e-01	-1.024839e+01
6.240000e-01	-1.033551e+01
6.250000e-01	-1.042253e+01
6.260000e-01	-1.050945e+01
6.270000e-01	-1.059627e+01
6.280000e-01	-1.068298e+01
6.290000e-01	-1.076959e+01
6.300000e-01	-1.085609e+01
6.310000e-01	-1.094249e+01
6.320000e-01	-1.102878e+01
6.330000e-01	-1.111497e+01
6.340000e-01	-1.120104e+01
6.350000e-01	-1.128701e+01
6.360000e-01	-1.137287e+01
6.370000e-01	-1.145861e+01
6.380000e-01	-1.154425e+01
6.390000e-01	-1.162977e+01
6.400000e-01	-1.171518e+01
6.410000e-01	-1.180047e+01
6.420000e-01	-1.188565e+01
6.430000e-01	-1.197071e+01
6.440000e-01	-1.205566e+01
6.450000e-01	-1.214049e+01
6.460000e-01	-1.222520e+01
6.470000e-01	-1.230979e+01
6.480000e-01	-1.239427e+01
6.490000e-01	-1.247862e+01
6.500000e-01	-1.256285e+01
6.510000e-01	-1.264696e+01
6.520000e-01	-1.273094e+01
6.530000e-01	-1.281481e+01
6.540000e-01	-1.289854e+01
6.550000e-01	-1.298215e+01
6.560000e-01	-1.306564e+01
6.570000e-01	-1.314900e+01
6.580000e-01	-1.323223e+01
6.590000e-01	-1.331533e+01
6.600000e-01	-1.339830e+01
6.610000e-01	-1.348115e+01
6.620000e-01	-1.356386e+01
6.630000e-01	-1.364644e+01
6.640000e-01	-1.372888e+01
6.650000e-01	-1.381120e+01
6.660000e-01	-1.389338e+01
6.670000e-01	-1.397542e+01
6.680000e-01	-1.405733e+01
6.690000e-01	-1.413910e+01
6.700000e-01	-1.422074e+01
6.710000e-01	-1.430224e+01
6.720000e-01	-1.438359e+01
6.730000e-01	-1.446481e+01
6.740000e-01	-1.454589e+01
6.750000e-01	-1.462683e+01
6.760000e-01	-1.470762e+01
6.770000e-01	-1.478828e+01
6.780000e-01	-1.486879e+01
6.790000e-01	-1.494915e+01
6.800000e-01	-1.502937e+01
6.810000e-01	-1.510945e+01
6.820000e-01	-1.518937e+01
6.830000e-01	-1.526916e+01
6.840000e-01	-1.534879e+01
6.850000e-01	-1.542827e+01
6.860000e-01	-1.550761e+01
6.870000e-01	-1.558679e+01
6.880000e-01	-1.566583e+01
6.890000e-01	-1.574471e+01
6.900000e-01	-1.582344e+01
6.910000e-01	-1.590201e+01
6.920000e-01	-1.598044e+01
6.930000e-01	-1.605870e+01
6.940000e-01	-1.613681e+01
6.950000e-01	-1.621477e+01
6.960000e-01	-1.629257e+01
6.970000e-01	-1.637021e+01
6.980000e-01	-1.644769e+01
6.990000e-01	-1.652502e+01
7.000000e-01	-1.660218e+01
7.010000e-01	-1.667919e+01
7.020000e-01	-1.675603e+01
7.030000e-01	-1.683271e+01
7.040000e-01	-1.690923e+01
7.050000e-01	-1.698558e+01
7.060000e-01	-1.706177e+01
7.070000e-01	-1.713780e+01
7.080000e-01	-1.721366e+01
7.090000e-01	-1.728935e+01
7.100000e-01	-1.736488e+01
7.110000e-01	-1.744023e+01
7.120000e-01	-1.751542e+01
7.130000e-01	-1.759045e+01
7.140000e-01	-1.766530e+01
7.150000e-01	-1.773998e+01
7.160000e-01	-1.781449e+01
7.170000e-01	-1.788883e+01
7.180000e-01	-1.796299e+01
7.190000e-01	-1.803698e+01
7.200000e-01	-1.811080e+01
7.210000e-01	-1.818444e+01
7.220000e-01	-1.825791e+01
7.230000e-01	-1.833120e+01
7.240000e-01	-1.840432e+01
7.250000e-01	-1.847726e+01
7.260000e-01	-1.855002e+01
7.270000e-01	-1.862260e+01
7.280000e-01	-1.869500e+01
7.290000e-01	-1.876722e+01
7.300000e-01	-1.883926e+01
7.310000e-01	-1.891112e+01
7.320000e-01	-1.898280e+01
7.330000e-01	-1.905429e+01
7.340000e-01	-1.912560e+01
7.350000e-01	-1.919673e+01
7.360000e-01	-1.926767e+01
7.370000e-01	-1.933843e+01
7.380000e-01	-1.940900e+01
7.390000e-01	-1.947938e+01
7.400000e-01	-1.954958e+01
7.410000e-01	-1.961959e+01
7.420000e-01	-1.968941e+01
7.430000e-01	-1.975904e+01
7.440000e-01	-1.982848e+01
7.450000e-01	-1.989773e+01
7.460000e-01	-1.996679e+01
7.470000e-01	-2.003566e+01
7.480000e-01	-2.010433e+01
7.490000e-01	-2.017281e+01
7.500000e-01	-2.024110e+01
7.510000e-01	-2.030919e+01
7.520000e-01	-2.037709e+01
7.530000e-01	-2.044479e+01
7.540000e-01	-2.051230e+01
7.550000e-01	-2.057961e+01
7.560000e-01	-2.064672e+01
7.570000e-01	-2.071363e+01
7.580000e-01	-2.078035e+01
7.590000e-01	-2.084686e+01
7.600000e-01	-2.091318e+01
7.610000e-01	-2.097930e+01
7.620000e-01	-2.104521e+01
7.630000e-01	-2.111092e+01
7.640000e-01	-2.117643e+01
7.650000e-01	-2.124174e+01
7.660000e-01	-2.130684e+01
7.670000e-01	-2.137174e+01
7.680000e-01	-2.143644e+01
7.690000e-01	-2.150092e+01
7.700000e-01	-2.156521e+01
7.710000e-01	-2.162928e+01
7.720000e-01	-2.169315e+01
7.730000e-01	-2.175682e+01
7.740000e-01	-2.182027e+01
7.750000e-01	-2.188351e+01
7.760000e-01	-2.194655e+01
7.770000e-01	-2.200937e+01
7.780000e-01	-2.207199e+01
7.790000e-01	-2.213439e+01
7.800000e-01	-2.219658e+01
7.810000e-01	-2.225856e+01
7.820000e-01	-2.232033e+01
7.830000e-01	-2.238188e+01
7.840000e-01	-2.244322e+01
7.850000e-01	-2.250435e+01
7.860000e-01	-2.256526e+01
7.870000e-01	-2.262595e+01
7.880000e-01	-2.268643e+01
7.890000e-01	-2.274669e+01
7.900000e-01	-2.280674e+01
7.910000e-01	-2.286656e+01
7.920000e-01	-2.292617e+01
7.930000e-01	-2.298556e+01
7.940000e-01	-2.304473e+01
7.950000e-01	-2.310368e+01
7.960000e-01	-2.316241e+01
7.970000e-01	-2.322092e+01
7.980000e-01	-2.327920e+01
7.990000e-01	-2.333727e+01
8.000000e-01	-2.339511e+01
8.010000e-01	-2.345273e+01
8.020000e-01	-2.351012e+01
8.030000e-01	-2.356730e+01
8.040000e-01	-2.362424e+01
8.050000e-01	-2.368096e+01
8.060000e-01	-2.373746e+01
8.070000e-01	-2.379373e+01
8.080000e-01	-2.384977e+01
8.090000e-01	-2.390559e+01
8.100000e-01	-2.396118e+01
8.110000e-01	-2.401654e+01
8.120000e-01	-2.407167e+01
8.130000e-01	-2.412657e+01
8.140000e-01	-2.418124e+01
8.150000e-01	-2.423568e+01
8.160000e-01	-2.428989e+01
8.170000e-01	-2.434387e+01
8.180000e-01	-2.439762e+01
8.190000e-01	-2.445114e+01
8.200000e-01	-2.450442e+01
8.210000e-01	-2.455747e+01
8.220000e-01	-2.461029e+01
8.230000e-01	-2.466288e+01
8.240000e-01	-2.471523e+01
8.250000e-01	-2.476734e+01
8.260000e-01	-2.481922e+01
8.270000e-01	-2.487086e+01
8.280000e-01	-2.492227e+01
8.290000e-01	-2.497344e+01
8.300000e-01	-2.502437e+01
8.310000e-01	-2.507506e+01
8.320000e-01	-2.512552e+01
8.330000e-01	-2.517574e+01
8.340000e-01	-2.522572e+01
8.350000e-01	-2.527546e+01
8.360000e-01	-2.532496e+01
8.370000e-01	-2.537422e+01
8.380000e-01	-2.542324e+01
8.390000e-01	-2.547201e+01
8.400000e-01	-2.552055e+01
8.410000e-01	-2.556884e+01
8.420000e-01	-2.561690e+01
8.430000e-01	-2.566470e+01
8.440000e-01	-2.571227e+01
8.450000e-01	-2.575959e+01
8.460000e-01	-2.580667e+01
8.470000e-01	-2.585350e+01
8.480000e-01	-2.590009e+01
8.490000e-01	-2.594643e+01
8.500000e-01	-2.599253e+01
8.510000e-01	-2.603838e+01
8.520000e-01	-2.608398e+01
8.530000e-01	-2.612933e+01
8.540000e-01	-2.617444e+01
8.550000e-01	-2.621930e+01
8.560000e-01	-2.626392e+01
8.570000e-01	-2.630828e+01
8.580000e-01	-2.635240e+01
8.590000e-01	-2.639626e+01
8.600000e-01	-2.643988e+01
8.610000e-01	-2.648324e+01
8.620000e-01	-2.652636e+01
8.630000e-01	-2.656922e+01
8.640000e-01	-2.661184e+01
8.650000e-01	-2.665420e+01
8.660000e-01	-2.669631e+01
8.670000e-01	-2.673816e+01
8.680000e-01	-2.677977e+01
8.690000e-01	-2.682112e+01
8.700000e-01	-2.686221e+01
8.710000e-01	-2.690306e+01
8.720000e-01	-2.694365e+01
8.730000e-01	-2.698398e+01
8.740000e-01	-2.702406e+01
8.750000e-01	-2.706389e+01
8.760000e-01	-2.710345e+01
8.770000e-01	-2.714277e+01
8.780000e-01	-2.718182e+01
8.790000e-01	-2.722062e+01
8.800000e-01	-2.725916e+01
8.810000e-01	-2.729745e+01
8.820000e-01	-2.733548e+01
8.830000e-01	-2.737325e+01
8.840000e-01	-2.741076e+01
8.850000e-01	-2.744801e+01
8.860000e-01	-2.748500e+01
8.870000e-01	-2.752174e+01
8.880000e-01	-2.755821e+01
8.890000e-01	-2.759443e+01
8.900000e-01	-2.763038e+01
8.910000e-01	-2.766608e+01
8.920000e-01	-2.770151e+01
8.930000e-01	-2.773668e+01
8.940000e-01	-2.777159e+01
8.950000e-01	-2.780624e+01
8.960000e-01	-2.784063e+01
8.970000e-01	-2.787475e+01
8.980000e-01	-2.790861e+01
8.990000e-01	-2.794221e+01
9.000000e-01	-2.797554e+01
9.010000e-01	-2.800862e+01
9.020000e-01	-2.804142e+01
9.030000e-01	-2.807397e+01
9.040000e-01	-2.810625e+01
9.050000e-01	-2.813826e+01
9.060000e-01	-2.817001e+01
9.070000e-01	-2.820149e+01
9.080000e-01	-2.823271e+01
9.090000e-01	-2.826366e+01
9.100000e-01	-2.829435e+01
9.110000e-01	-2.832477e+01
9.120000e-01	-2.835492e+01
9.130000e-01	-2.838481e+01
9.140000e-01	-2.841443e+01
9.150000e-01	-2.844378e+01
9.160000e-01	-2.847287e+01
9.170000e-01	-2.850168e+01
9.180000e-01	-2.853023e+01
9.190000e-01	-2.855851e+01
9.200000e-01	-2.858653e+01
9.210000e-01	-2.861427e+01
9.220000e-01	-2.864174e+01
9.230000e-01	-2.866895e+01
9.240000e-01	-2.869588e+01
9.250000e-01	-2.872255e+01
9.260000e-01	-2.874894e+01
9.270000e-01	-2.877507e+01
9.280000e-01	-2.880092e+01
9.290000e-01	-2.882651e+01
9.300000e-01	-2.885182e+01
9.310000e-01	-2.887686e+01
9.320000e-01	-2.890163e+01
9.330000e-01	-2.892613e+01
9.340000e-01	-2.895036e+01
9.350000e-01	-2.897431e+01
9.360000e-01	-2.899799e+01
9.370000e-01	-2.902140e+01
9.380000e-01	-2.904454e+01
9.390000e-01	-2.906741e+01
9.400000e-01	-2.909000e+01
9.410000e-01	-2.911232e+01
9.420000e-01	-2.913436e+01
9.430000e-01	-2.915614e+01
9.440000e-01	-2.917763e+01
9.450000e-01	-2.919886e+01
9.460000e-01	-2.921981e+01
9.470000e-01	-2.924048e+01
9.480000e-01	-2.926089e+01
9.490000e-01	-2.928101e+01
9.500000e-01	-2.930087e+01
9.510000e-01	-2.932044e+01
9.520000e-01	-2.933974e+01
9.530000e-01	-2.935877e+01
9.540000e-01	-2.937752e+01
9.550000e-01	-2.939600e+01
9.560000e-01	-2.941420e+01
9.570000e-01	-2.943212e+01
9.580000e-01	-2.944977e+01
9.590000e-01	-2.946714e+01
9.600000e-01	-2.948423e+01
9.610000e-01	-2.950105e+01
9.620000e-01	-2.951760e+01
9.630000e-01	-2.953386e+01
9.640000e-01	-2.954985e+01
9.650000e-01	-2.956556e+01
9.660000e-01	-2.958099e+01
9.670000e-01	-2.959615e+01
9.680000e-01	-2.961103e+01
9.690000e-01	-2.962563e+01
9.700000e-01	-2.963995e+01
9.710000e-01	-2.965400e+01
9.720000e-01	-2.966777e+01
9.730000e-01	-2.968125e+01
9.740000e-01	-2.969447e+01
9.750000e-01	-2.970740e+01
9.760000e-01	-2.972005e+01
9.770000e-01	-2.973243e+01
9.780000e-01	-2.974453e+01
9.790000e-01	-2.975634e+01
9.800000e-01	-2.976788e+01
9.810000e-01	-2.977914e+01
9.820000e-01	-2.979013e+01
9.830000e-01	-2.980083e+01
9.840000e-01	-2.981125e+01
9.850000e-01	-2.982139e+01
9.860000e-01	-2.983126e+01
9.870000e-01	-2.984084e+01
9.880000e-01	-2.985015e+01
9.890000e-01	-2.985918e+01
9.900000e-01	-2.986792e+01
9.910000e-01	-2.987639e+01
9.920000e-01	-2.988457e+01
9.930000e-01	-2.989248e+01
9.940000e-01	-2.990011e+01
9.950000e-01	-2.990745e+01
9.960000e-01	-2.991452e+01
9.970000e-01	-2.992130e+01
9.980000e-01	-2.992781e+01
9.990000e-01	-2.993403e+01
1.000000e+00	-2.993998e+01
1.001000e+00	-2.994564e+01
1.002000e+00	-2.995103e+01
1.003000e+00	-2.995613e+01
1.004000e+00	-2.996095e+01
1.005000e+00	-2.996549e+01
1.006000e+00	-2.996976e+01
1.007000e+00	-2.997374e+01
1.008000e+00	-2.997744e+01
1.009000e+00	-2.998086e+01
1.010000e+00	-2.998400e+01
1.011000e+00	-2.998685e+01
1.012000e+00	-2.998943e+01
1.013000e+00	-2.999173e+01
1.014000e+00	-2.999374e+01
1.015000e+00	-2.999548e+01
1.016000e+00	-2.999693e+01
1.017000e+00	-2.999810e+01
1.018000e+00	-2.999899e+01
1.019000e+00	-2.999960e+01
1.020000e+00	-2.999993e+01
1.021000e+00	-2.999998e+01
1.022000e+00	-2.999975e+01
1.023000e+00	-2.999924e+01
1.024000e+00	-2.999844e+01
1.025000e+00	-2.999737e+01
1.026000e+00	-2.999601e+01
1.027000e+00	-2.999438e+01
1.028000e+00	-2.999246e+01
1.029000e+00	-2.999026e+01
1.030000e+00	-2.998778e+01
1.031000e+00	-2.998502e+01
1.032000e+00	-2.998198e+01
1.033000e+00	-2.997866e+01
1.034000e+00	-2.997505e+01
1.035000e+00	-2.997117e+01
1.036000e+00	-2.996701e+01
1.037000e+00	-2.996256e+01
1.038000e+00	-2.995784e+01
1.039000e+00	-2.995283e+01
1.040000e+00	-2.994755e+01
1.041000e+00	-2.994198e+01
1.042000e+00	-2.993613e+01
1.043000e+00	-2.993000e+01
1.044000e+00	-2.992360e+01
1.045000e+00	-2.991691e+01
1.046000e+00	-2.990994e+01
1.047000e+00	-2.990269e+01
1.048000e+00	-2.989516e+01
1.049000e+00	-2.988735e+01
1.050000e+00	-2.987926e+01
1.051000e+00	-2.987089e+01
1.052000e+00	-2.986225e+01
1.053000e+00	-2.985332e+01
1.054000e+00	-2.984411e+01
1.055000e+00	-2.983462e+01
1.056000e+00	-2.982485e+01
1.057000e+00	-2.981481e+01
1.058000e+00	-2.980448e+01
1.059000e+00	-2.979388e+01
1.060000e+00	-2.978299e+01
1.061000e+00	-2.977183e+01
1.062000e+00	-2.976039e+01
1.063000e+00	-2.974866e+01
1.064000e+00	-2.973666e+01
1.065000e+00	-2.972439e+01
1.066000e+00	-2.971183e+01
1.067000e+00	-2.969899e+01
1.068000e+00	-2.968588e+01
1.069000e+00	-2.967248e+01
1.070000e+00	-2.965881e+01
1.071000e+00	-2.964487e+01
1.072000e+00	-2.963064e+01
1.073000e+00	-2.961613e+01
1.074000e+00	-2.960135e+01
1.075000e+00	-2.958629e+01
1.076000e+00	-2.957095e+01
1.077000e+00	-2.955534e+01
1.078000e+00	-2.953945e+01
1.079000e+00	-2.952328e+01
1.080000e+00	-2.950683e+01
1.081000e+00	-2.949011e+01
1.082000e+00	-2.947311e+01
1.083000e+00	-2.945584e+01
1.084000e+00	-2.943829e+01
1.085000e+00	-2.942046e+01
1.086000e+00	-2.940235e+01
1.087000e+00	-2.938397e+01
1.088000e+00	-2.936532e+01
1.089000e+00	-2.934639e+01
1.090000e+00	-2.932718e+01
1.091000e+00	-2.930770e+01
1.092000e+00	-2.928794e+01
1.093000e+00	-2.926791e+01
1.094000e+00	-2.924761e+01
1.095000e+00	-2.922703e+01
1.096000e+00	-2.920617e+01
